"","gbchl","acs","mcs","gbtn","rbtn","gbphos","rbphos"
"1",-0.292228680996091,28.8313416383806,63.2884996873957,0.739061520485183,0.325010294127351,-0.00617441505881583,0.000314762017469539
"2",-2.15722644546822,35.497253582564,56.3201896505589,0.847533469640996,0.275014779869345,-0.00922585541624584,-0.00637373160670423
"3",-4.16020478783219,36.0248430177077,40.6019172382808,0.93320819107491,0.118116751400121,-0.0112298224552014,-0.0113299749978085
"4",-5.73563281196226,30.0730261921622,20.1754687193656,0.987184458488515,0.084772218853312,-0.0115038025158697,-0.0117705816278093
"5",-6.28272574550036,18.2168198536177,1.26357067178802,1.01513582563057,0.326508612466719,-0.00972180781151618,-0.0209075592949935
"6",-5.5178371987158,3.70261675403091,-11.3211404195217,1.01565029309275,0.640458021234969,-0.00607690581037917,-0.0041928572123756
"7",-3.42824326126747,-8.89044307051267,-14.3603799869853,0.99509341333996,0.759882794141052,-0.000894563654057154,0.0135416596383305
"8",-0.280018804360644,-15.2827869490147,-7.23346840222174,0.957937302209626,0.636404310913647,0.00509427650739013,0.00395769883568994
"9",3.36533290443617,-12.7091169082858,8.2154695226741,0.906448192764629,0.49502559993339,0.0108337215811331,0.0116260504831606
"10",6.88386704936255,-1.55780188645616,27.9407579749145,0.842966522923571,0.594521940865225,0.0152677614821953,0.023803101629527
"11",9.69600071568301,14.6545285619062,45.9945639684418,0.770482297196826,0.939184044633418,0.0175866042827857,0.0264456980760552
"12",11.2709153488137,30.6747806454057,57.3074769329917,0.692680089555808,1.30694891076712,0.0172424919700535,0.0377325650928451
"13",11.2241466990765,40.9900261977621,58.8173195952318,0.611751536764971,1.40749786295042,0.0140070613141618,0.025613955560283
"14",9.48840511551429,42.4291811451213,50.9047609466174,0.530537654774949,1.12881782553554,0.00817797485163965,0.0121093916326176
"15",6.47759269880594,34.2270182624365,35.9180621291064,0.453882972495967,0.658114550402405,0.000746283462725266,0.0241796628245796
"16",2.79218759530698,18.0657453400133,17.0836240079564,0.386456476824283,0.322142955191982,-0.0069744590990237,0.0131574823161253
"17",-1.0467054085357,-1.08756920341421,-1.00965565526195,0.334797435657085,0.306856695716743,-0.0136899027081539,-0.00312749385969584
"18",-4.49011055594836,-17.057448996946,-13.5402743274216,0.303572686146487,0.460758054180573,-0.0181628478194438,-0.00162390294077019
"19",-6.90150858835327,-24.5027469707094,-17.0064676949033,0.294717031392535,0.507341313455989,-0.0193792098951182,-0.00859977565021168
"20",-7.77273758372036,-20.662108853139,-10.2710513234352,0.309054181286063,0.3554531316397,-0.0168324340737035,-3.98191463721132e-05
"21",-6.89232062000951,-6.62084197600606,5.06658551293961,0.347182330384209,0.178596565548852,-0.0106848798637598,0.00895625111962682
"22",-4.36144432474786,12.945912826535,25.091955255268,0.408312816638278,0.213107399823779,-0.00171531011356295,-0.00570671866549345
"23",-0.572917994198498,31.7229785819146,44.725147766761,0.490308300910523,0.522781646707938,0.00881176095051225,0.00678190219670572
"24",3.89000464680863,43.8129932283433,58.9126893740064,0.589876042291325,0.918624421295173,0.0193599363644202,0.0264476359474001
"25",8.34057949196038,45.4984414192923,63.5745293276041,0.69959833577669,1.09815718926909,0.0282781287257823,0.0208847369893529
"26",12.1533137827858,36.8529761976078,57.3487558913511,0.811852609573385,0.953746381324817,0.0342473130853551,0.0245143662993619
"27",14.8823197946572,21.5149461724717,42.2988057120196,0.922276699205666,0.655020418527269,0.03658765515546,0.0200868349290744
"28",16.256976977638,4.60148350434934,22.3199849687536,1.02694206802777,0.474006424128071,0.0352846417605609,0.0147736879603322
"29",16.1987125766315,-8.7550971514036,2.56727190295812,1.12158565341416,0.499107212172032,0.03105051579178,0.0298269451073244
"30",14.9021336648506,-14.9451348899958,-11.8759812130094,1.20265381907471,0.560345656734014,0.0250470475412612,0.0173282798043418
"31",12.8418950771742,-12.9059727537104,-17.3073156335391,1.2686534210303,0.469964041865578,0.0186281425744791,-0.000674426771637762
"32",10.5805602194652,-4.34278952656001,-12.3728312366588,1.31855779426151,0.227120816356717,0.0130882695485349,0.0090267796091788
"33",8.63036819666445,7.24927536519761,1.60809390326322,1.35040435719258,0.028237866106028,0.00939439569866349,0.00673601932360644
"34",7.3594499809497,18.2085816410271,21.0760852590784,1.36285112945355,0.0935328083235327,0.00806738803422194,0.00553320045375011
"35",6.93408091120642,25.5310658115629,40.6853145262152,1.35630554345628,0.454917451457991,0.00911321842789496,0.00876616615850884
"36",7.33644118068217,27.9417116907541,55.3320685410394,1.33192774754806,0.892157243714524,0.0120570595194897,-0.00263411074350921
"37",8.36348348198397,26.0066362043506,61.2738923501881,1.28938680146569,1.0852908823809,0.0160610871348882,0.00865463210245738
"38",9.68915556123689,21.2628193598271,57.1970156861622,1.22929014443021,0.902375608672876,0.0201496988045701,0.0209500625556381
"39",10.9514436214624,15.3813168593249,44.0766739117164,1.15533545021795,0.52307952855248,0.0234071747239936,0.00491531158736831
"40",11.8586102640738,9.71650621851594,25.2236059028327,1.07195075815718,0.250969658870986,0.0251291604068206,0.00456582711621519
"41",12.2611760298403,5.00497010505449,5.53789535040738,0.983317788353352,0.218208832016779,0.024965226791459,0.00806818172395188
"42",12.1364296447314,1.57700607670666,-9.77970581052605,0.893246372077326,0.297980669885448,0.0229167252705953,0.00260075531837441
"43",11.5301664840487,-0.494154435698317,-16.7314742763823,0.804899242258167,0.278477984944937,0.0192948432523474,0.00804933729809412
"44",10.5514545201567,-1.01799414957729,-13.5361408862273,0.721853920394674,0.0855121967137236,0.0146384868308711,-0.00358906174854064
"45",9.36370692763592,0.3968197510002,-0.956553042634052,0.64773971265225,-0.143901310656134,0.00960659642776729,-0.0144807637470059
"46",8.13109220875353,4.12455170098966,17.8886104809203,0.585320431516889,-0.185764540302429,0.00485138404916685,0.000241575450915306
"47",6.95434745549031,9.94813863236345,37.9948983288841,0.535998112233379,0.0366042047758006,0.000911459093707522,-0.00196119993948362
"48",5.84485966198973,16.8914479978585,53.9353381369895,0.500059911013987,0.357032619411091,-0.00186781126902861,-0.00971922710100868
"49",4.74202315943817,23.5072330003432,61.5585332464853,0.471804897030638,0.523907749074237,-0.00332586907619873,-0.00466057298864063
"50",3.48175037498067,27.8365874434809,58.8533565938536,0.449429225020179,0.419921908115233,-0.00372928122838191,-0.00832721367358885
"51",2.13056331350615,28.144741441077,46.5781543162718,0.433963440725096,0.191139367493248,-0.00334819372507213,-0.000724191722555169
"52",0.810658202830733,23.4133197631828,28.0175986497847,0.425607611178523,0.0738091817850725,-0.00255639998918868,0.00606005294852745
"53",-0.42793401507966,14.1034940364197,7.9316014100557,0.420965952855957,0.144289029120302,-0.00183097480654411,-0.0089716823458858
"54",-1.56056724115445,2.25491405238087,-8.57194675958888,0.416848435747945,0.301822288675158,-0.00158393164835442,-0.00594805058910615
"55",-2.58376809704553,-8.54417115840595,-17.0514233975564,0.409435851820024,0.356069816834721,-0.00210411430939253,0.00273616618066618
"56",-3.39336452706333,-14.534730843998,-15.1772002152857,0.394317954313996,0.224601576818636,-0.00329644646168019,-0.00456493994767877
"57",-4.05964660166558,-13.4491784937531,-3.31445569410251,0.372117769149392,0.0460569095604631,-0.00517723576587988,-0.00390498567797022
"58",-4.55110889562179,-4.92491312432892,15.4327321028132,0.342806870759974,0.0300895302148383,-0.00744946185249171,-0.00788114405905508
"59",-4.87423855725493,9.13142708688436,36.3165582010934,0.306724068075777,0.241394875436949,-0.0097732993434224,-0.0107924077217191
"60",-5.06067676619732,24.818057434294,54.0315945118736,0.265014348135918,0.498839297528636,-0.0118288034515752,0.00237156441464073
"61",-5.14983349213032,37.3641224803818,64.0744735237525,0.220238005087845,0.542149739925409,-0.0133900881986013,-0.00289605759177862
"62",-5.18158728088982,42.4325997567336,63.6004561232641,0.175689970013323,0.307072791321111,-0.0143569923121125,-0.0127032943307749
"63",-5.20651443256608,37.9367154797288,52.5239695817755,0.135000283237954,-0.0257501273535817,-0.0147452671589495,-0.00401280231803451
"64",-5.27066656733115,25.1609685343446,33.9041463262298,0.101786251943829,-0.202141529731725,-0.0146760666881922,-0.00362182652845832
"65",-5.39192471015031,8.01281789821766,12.7129764367756,0.0779690156733556,-0.115328405926682,-0.0143359269158199,-0.0037839380299953
"66",-5.54405713196667,-8.1561808170244,-5.5567752722273,0.0655681293025771,0.12227280354387,-0.0138561406856852,-0.00306941378251764
"67",-5.68231700213992,-18.3185960846467,-16.1790408038918,0.0667563813866927,0.286398122791271,-0.0132807123148376,-0.0142160046696403
"68",-5.74572584786626,-19.4909210565128,-16.4048521439037,0.0832174081163158,0.258736585941843,-0.0125669788504867,-0.00975327478628545
"69",-5.64931188631493,-11.5993669696628,-6.22012387287431,0.115634091277028,0.126855222654685,-0.0116004209512847,-0.00254348249962205
"70",-5.30085975445316,2.66266456329548,11.6968407693114,0.163846575793786,0.0790608457972275,-0.0102423848271427,-0.0127341820825341
"71",-4.62567974941119,18.6873069717969,32.5625429854407,0.226585980081585,0.189819957871785,-0.00837993769259088,-0.0131400761758312
"72",-3.58945219324331,31.564876066976,50.772440279001,0.30151276831999,0.338151073287758,-0.00597659433384508,-0.0108086459820976
"73",-2.19342248169842,37.817236550883,61.7548206904139,0.387355704380571,0.354247627662777,-0.00309306973352133,-0.0110457004662506
"74",-0.486334179986321,36.0904793012944,62.7838884377803,0.482040054258882,0.1776547672407,0.000138382240026678,-0.00249938587052485
"75",1.40893125594774,27.1557517289967,53.2514555354382,0.580655299305219,-0.0687182752757473,0.00351504508510377,-0.00524237189764161
